C1_OBJ_NM,DT,C1,PRD_SE,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ORG_ID,UNIT_NM_ENG
행정구역별,130194,33030,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Jecheon-si,제천시,명,101,
행정구역별,25.9,33030,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Jecheon-si,제천시,%,101, 
행정구역별,134501,33040,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheongju-si,청주시,명,101,
행정구역별,852189,33040,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheongju-si,청주시,명,101,
행정구역별,15.8,33040,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheongju-si,청주시,%,101, 
행정구역별,12177,33320,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Boeun-gun,보은군,명,101,
행정구역별,31010,33320,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Boeun-gun,보은군,명,101,
행정구역별,39.3,33320,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Boeun-gun,보은군,%,101, 
행정구역별,16665,33330,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Okcheon-gun,옥천군,명,101,
행정구역별,48891,33330,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Okcheon-gun,옥천군,명,101,
행정구역별,34.1,33330,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Okcheon-gun,옥천군,%,101, 
행정구역별,16161,33340,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongdong-gun,영동군,명,101,
행정구역별,44195,33340,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongdong-gun,영동군,명,101,
행정구역별,36.6,33340,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongdong-gun,영동군,%,101, 
행정구역별,15933,33350,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Jincheon-gun,진천군,명,101,
행정구역별,86254,33350,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Jincheon-gun,진천군,명,101,
행정구역별,18.5,33350,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Jincheon-gun,진천군,%,101, 
행정구역별,14476,33360,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Goesan-gun,괴산군,명,101,
행정구역별,36590,33360,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Goesan-gun,괴산군,명,101,
행정구역별,39.6,33360,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Goesan-gun,괴산군,%,101, 
행정구역별,22823,33370,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Eumseong-gun,음성군,명,101,
행정구역별,91183,33370,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Eumseong-gun,음성군,명,101,
행정구역별,25,33370,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Eumseong-gun,음성군,%,101, 
행정구역별,10063,33380,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Danyang-gun,단양군,명,101,
행정구역별,27701,33380,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Danyang-gun,단양군,명,101,
행정구역별,36.3,33380,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Danyang-gun,단양군,%,101, 
행정구역별,7694,33390,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeungpyeong-gun,증평군,명,101,
행정구역별,37484,33390,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeungpyeong-gun,증평군,명,101,
행정구역별,20.5,33390,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeungpyeong-gun,증평군,%,101, 
행정구역별,454534,34,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Chungcheongnam-do,충청남도,명,101,
행정구역별,2130119,34,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Chungcheongnam-do,충청남도,명,101,
행정구역별,21.3,34,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Chungcheongnam-do,충청남도,%,101, 
행정구역별,85875,34010,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheonan-si,천안시,명,101,
행정구역별,655959,34010,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheonan-si,천안시,명,101,
행정구역별,13.1,34010,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheonan-si,천안시,%,101, 
행정구역별,30500,34020,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gongju-si,공주시,명,101,
행정구역별,102104,34020,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gongju-si,공주시,명,101,
행정구역별,29.9,34020,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gongju-si,공주시,%,101, 
행정구역별,28525,34030,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Boryeong-si,보령시,명,101,
행정구역별,95772,34030,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Boryeong-si,보령시,명,101,
행정구역별,29.8,34030,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Boryeong-si,보령시,%,101, 
행정구역별,49677,34040,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Asan-si,아산시,명,101,
행정구역별,345796,34040,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Asan-si,아산시,명,101,
행정구역별,14.4,34040,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Asan-si,아산시,%,101, 
행정구역별,36822,34050,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Seosan-si,서산시,명,101,
행정구역별,176011,34050,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Seosan-si,서산시,명,101,
행정구역별,20.9,34050,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Seosan-si,서산시,%,101, 
행정구역별,33458,34060,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Nonsan-si,논산시,명,101,
행정구역별,110423,34060,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Nonsan-si,논산시,명,101,
행정구역별,30.3,34060,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Nonsan-si,논산시,%,101, 
행정구역별,6552,34070,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeryong-si,계룡시,명,101,
행정구역별,46667,34070,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeryong-si,계룡시,명,101,
행정구역별,14,34070,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeryong-si,계룡시,%,101, 
행정구역별,35271,34080,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Dangjin-si,당진시,명,101,
행정구역별,170302,34080,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Dangjin-si,당진시,명,101,
행정구역별,20.7,34080,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Dangjin-si,당진시,%,101, 
행정구역별,17579,34310,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Geumsan-gun,금산군,명,101,
행정구역별,50093,34310,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Geumsan-gun,금산군,명,101,
행정구역별,35.1,34310,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Geumsan-gun,금산군,%,101, 
행정구역별,24032,34330,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Buyeo-gun,부여군,명,101,
행정구역별,61046,34330,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Buyeo-gun,부여군,명,101,
행정구역별,39.4,34330,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Buyeo-gun,부여군,%,101, 
행정구역별,19942,34340,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Seocheon-gun,서천군,명,101,
행정구역별,49116,34340,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Seocheon-gun,서천군,명,101,
행정구역별,40.6,34340,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Seocheon-gun,서천군,%,101, 
행정구역별,11795,34350,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheongyang-gun,청양군,명,101,
행정구역별,30168,34350,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheongyang-gun,청양군,명,101,
행정구역별,39.1,34350,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheongyang-gun,청양군,%,101, 
행정구역별,25994,34360,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Hongseong-gun,홍성군,명,101,
행정구역별,97524,34360,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Hongseong-gun,홍성군,명,101,
행정구역별,26.7,34360,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Hongseong-gun,홍성군,%,101, 
행정구역별,26776,34370,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Yesan-gun,예산군,명,101,
행정구역별,78354,34370,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Yesan-gun,예산군,명,101,
행정구역별,34.2,34370,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Yesan-gun,예산군,%,101, 
행정구역별,21736,34380,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Taean-gun,태안군,명,101,
행정구역별,60784,34380,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Taean-gun,태안군,명,101,
행정구역별,35.8,34380,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Taean-gun,태안군,%,101, 
행정구역별,423128,35,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeollabuk-do,전북특별자치도,명,101,
행정구역별,1754757,35,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeollabuk-do,전북특별자치도,명,101,
행정구역별,24.1,35,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeollabuk-do,전북특별자치도,%,101, 
행정구역별,111617,35010,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeonju-si,전주시,명,101,
행정구역별,642727,35010,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeonju-si,전주시,명,101,
행정구역별,17.4,35010,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeonju-si,전주시,%,101, 
행정구역별,57042,35020,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gunsan-si,군산시,명,101,
행정구역별,259980,35020,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gunsan-si,군산시,명,101,
행정구역별,21.9,35020,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gunsan-si,군산시,%,101, 
행정구역별,62046,35030,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Iksan-si,익산시,명,101,
행정구역별,270036,35030,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Iksan-si,익산시,명,101,
행정구역별,23,35030,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Iksan-si,익산시,%,101, 
행정구역별,31905,35040,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeongeup-si,정읍시,명,101,
행정구역별,103620,35040,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeongeup-si,정읍시,명,101,
행정구역별,30.8,35040,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeongeup-si,정읍시,%,101, 
행정구역별,24126,35050,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Namwon-si,남원시,명,101,
행정구역별,76781,35050,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Namwon-si,남원시,명,101,
행정구역별,31.4,35050,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Namwon-si,남원시,%,101, 
행정구역별,27950,35060,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gimje-si,김제시,명,101,
행정구역별,81430,35060,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gimje-si,김제시,명,101,
행정구역별,34.3,35060,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gimje-si,김제시,%,101, 
행정구역별,24192,35310,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Wanju-gun,완주군,명,101,
행정구역별,97827,35310,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Wanju-gun,완주군,명,101,
행정구역별,24.7,35310,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Wanju-gun,완주군,%,101, 
행정구역별,9433,35320,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Jinan-gun,진안군,명,101,
행정구역별,24465,35320,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Jinan-gun,진안군,명,101,
행정구역별,38.6,35320,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Jinan-gun,진안군,%,101, 
행정구역별,8554,35330,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Muju-gun,무주군,명,101,
행정구역별,23251,35330,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Muju-gun,무주군,명,101,
행정구역별,36.8,35330,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Muju-gun,무주군,%,101, 
행정구역별,8030,35340,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Jangsu-gun,장수군,명,101,
행정구역별,20983,35340,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Jangsu-gun,장수군,명,101,
행정구역별,38.3,35340,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Jangsu-gun,장수군,%,101, 
행정구역별,10357,35350,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Imsil-gun,임실군,명,101,
행정구역별,25956,35350,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Imsil-gun,임실군,명,101,
행정구역별,39.9,35350,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Imsil-gun,임실군,%,101, 
행정구역별,9779,35360,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Sunchang-gun,순창군,명,101,
행정구역별,26764,35360,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Sunchang-gun,순창군,명,101,
행정구역별,36.5,35360,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Sunchang-gun,순창군,%,101, 
행정구역별,19839,35370,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gochang-gun,고창군,명,101,
행정구역별,51750,35370,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gochang-gun,고창군,명,101,
행정구역별,38.3,35370,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gochang-gun,고창군,%,101, 
행정구역별,18258,35380,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Buan-gun,부안군,명,101,
행정구역별,49187,35380,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Buan-gun,부안군,명,101,
행정구역별,37.1,35380,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Buan-gun,부안군,%,101, 
행정구역별,630486,37,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeongsangbuk-do,경상북도,명,101,
행정구역별,2554324,37,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeongsangbuk-do,경상북도,명,101,
행정구역별,24.7,37,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeongsangbuk-do,경상북도,%,101, 
행정구역별,104052,37010,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Pohang-si,포항시,명,101,
행정구역별,493033,37010,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Pohang-si,포항시,명,101,
행정구역별,21.1,37010,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Pohang-si,포항시,%,101, 
행정구역별,64296,37020,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeongju-si,경주시,명,101,
행정구역별,247489,37020,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeongju-si,경주시,명,101,
행정구역별,26,37020,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeongju-si,경주시,%,101, 
행정구역별,35830,37030,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gimcheon-si,김천시,명,101,
행정구역별,137515,37030,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gimcheon-si,김천시,명,101,
행정구역별,26.1,37030,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gimcheon-si,김천시,%,101, 
행정구역별,42408,37040,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Andong-si,안동시,명,101,
행정구역별,152935,37040,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Andong-si,안동시,명,101,
행정구역별,27.7,37040,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Andong-si,안동시,%,101, 
행정구역별,48298,37050,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gumi-si,구미시,명,101,
행정구역별,405506,37050,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gumi-si,구미시,명,101,
행정구역별,11.9,37050,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gumi-si,구미시,%,101, 
행정구역별,30454,37060,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongju-si,영주시,명,101,
행정구역별,100199,37060,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongju-si,영주시,명,101,
행정구역별,30.4,37060,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongju-si,영주시,%,101, 
행정구역별,31782,37070,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongcheon-si,영천시,명,101,
행정구역별,100212,37070,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongcheon-si,영천시,명,101,
행정구역별,31.7,37070,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongcheon-si,영천시,%,101, 
행정구역별,32749,37080,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Sangju-si,상주시,명,101,
행정구역별,93858,37080,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Sangju-si,상주시,명,101,
행정구역별,34.9,37080,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Sangju-si,상주시,%,101, 
행정구역별,23386,37090,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Mungyeong-si,문경시,명,101,
행정구역별,68755,37090,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Mungyeong-si,문경시,명,101,
행정구역별,34,37090,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Mungyeong-si,문경시,%,101, 
행정구역별,51977,37100,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeongsan-si,경산시,명,101,
행정구역별,266205,37100,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeongsan-si,경산시,명,101,
행정구역별,19.5,37100,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeongsan-si,경산시,%,101, 
행정구역별,22723,37320,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Uiseong-gun,의성군,명,101,
행정구역별,50086,37320,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Uiseong-gun,의성군,명,101,
행정구역별,45.4,37320,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Uiseong-gun,의성군,%,101, 
행정구역별,10043,37330,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheongsong-gun,청송군,명,101,
행정구역별,24019,37330,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheongsong-gun,청송군,명,101,
행정구역별,41.8,37330,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheongsong-gun,청송군,%,101, 
행정구역별,6486,37340,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongyang-gun,영양군,명,101,
